"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","111","adminCannotCreateUserWithInvalidDataTest(String, String, String, String, List) [4] Abc%, Password33%, USER, username, [Username must contain only letters, digits, dashes, underscores, and dots]","","Fri Mar 20 14:13:55 UTC 2026","passed","Fri Mar 20 14:13:55 UTC 2026","","api.iteration1.CreateUserTest","api.iteration1.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","455","adminCanLoginWithCorrectDataTest()","","Fri Mar 20 14:13:42 UTC 2026","passed","Fri Mar 20 14:13:42 UTC 2026","","ui.iteration1.LoginUserTest","ui.iteration1.LoginUserTest","adminCanLoginWithCorrectDataTest"
"","531","userCannotUpdateNameToNotValidTest(String, String) [4] New Name Zoe, Name must contain two words with letters only","","Fri Mar 20 14:13:47 UTC 2026","passed","Fri Mar 20 14:13:47 UTC 2026","","api.iteration2.UpdateUsernameTest","api.iteration2.UpdateUsernameTest","userCannotUpdateNameToNotValidTest"
"","552","userCannotUpdateNameToNotValidTest(String, String) [7] New Name , Name must contain two words with letters only","","Fri Mar 20 14:13:48 UTC 2026","passed","Fri Mar 20 14:13:49 UTC 2026","","api.iteration2.UpdateUsernameTest","api.iteration2.UpdateUsernameTest","userCannotUpdateNameToNotValidTest"
"","259","adminCanCreateUserWithCorrectDataTest()","","Fri Mar 20 14:13:54 UTC 2026","passed","Fri Mar 20 14:13:54 UTC 2026","","api.iteration1.CreateUserTest","api.iteration1.CreateUserTest","adminCanCreateUserWithCorrectDataTest"
"","548","userCannotUpdateNameToNotValidTest(String, String) [6]  New Name, Name must contain two words with letters only","","Fri Mar 20 14:13:48 UTC 2026","passed","Fri Mar 20 14:13:48 UTC 2026","","api.iteration2.UpdateUsernameTest","api.iteration2.UpdateUsernameTest","userCannotUpdateNameToNotValidTest"
"","1769","userCannotMakeTransferToNotExistingAccount(float, float) [1] 1, 1","","Fri Mar 20 14:13:36 UTC 2026","passed","Fri Mar 20 14:13:38 UTC 2026","","ui.iteration2.TransferMoneyTest","ui.iteration2.TransferMoneyTest","userCannotMakeTransferToNotExistingAccount"
"","141","adminCannotCreateUserWithInvalidDataTest(String, String, String, String, List) [2] ab, Password33%, USER, username, [Username must be between 3 and 15 characters]","","Fri Mar 20 14:13:55 UTC 2026","passed","Fri Mar 20 14:13:55 UTC 2026","","api.iteration1.CreateUserTest","api.iteration1.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","612","userCanCreateAccountTest()","","Fri Mar 20 14:13:44 UTC 2026","passed","Fri Mar 20 14:13:45 UTC 2026","","ui.iteration1.CreateAccountTest","ui.iteration1.CreateAccountTest","userCanCreateAccountTest"
"","728","adminCannotCreateUserWithInvalidDataTest()","","Fri Mar 20 14:13:43 UTC 2026","passed","Fri Mar 20 14:13:44 UTC 2026","","ui.iteration1.CreateUserTest","ui.iteration1.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","350","userCanGenerateAuthTokenTest()","","Fri Mar 20 14:13:54 UTC 2026","passed","Fri Mar 20 14:13:54 UTC 2026","","api.iteration1.LoginUserTest","api.iteration1.LoginUserTest","userCanGenerateAuthTokenTest"
"","461","userCanCreateAccountTest()","","Fri Mar 20 14:13:55 UTC 2026","passed","Fri Mar 20 14:13:56 UTC 2026","","api.iteration1.CreateAccountTest","api.iteration1.CreateAccountTest","userCanCreateAccountTest"
"","1352","useCanTransferMoneyToAnotherUserTest(float, float, String) [1] 1.1754944E-38, 1.1754944E-38, Transfer successful","","Fri Mar 20 14:13:51 UTC 2026","passed","Fri Mar 20 14:13:52 UTC 2026","","api.iteration2.TransferMoneyTest","api.iteration2.TransferMoneyTest","useCanTransferMoneyToAnotherUserTest"
"","1542","userCannotUpdateNameToInvalidTest(String) [1] a","","Fri Mar 20 14:13:32 UTC 2026","passed","Fri Mar 20 14:13:34 UTC 2026","","ui.iteration2.UpdateUsernameTest","ui.iteration2.UpdateUsernameTest","userCannotUpdateNameToInvalidTest"
"","1119","userCannotUpdateNameToNotValidTest(String, String) [1]    , Name must contain two words with letters only","","Fri Mar 20 14:13:45 UTC 2026","passed","Fri Mar 20 14:13:46 UTC 2026","","api.iteration2.UpdateUsernameTest","api.iteration2.UpdateUsernameTest","userCannotUpdateNameToNotValidTest"
"","1133","adminCanCreateUserTest()","","Fri Mar 20 14:13:42 UTC 2026","passed","Fri Mar 20 14:13:43 UTC 2026","","ui.iteration1.CreateUserTest","ui.iteration1.CreateUserTest","adminCanCreateUserTest"
"","92","adminCanGenerateAuthTokenTest()","","Fri Mar 20 14:13:54 UTC 2026","passed","Fri Mar 20 14:13:54 UTC 2026","","api.iteration1.LoginUserTest","api.iteration1.LoginUserTest","adminCanGenerateAuthTokenTest"
"","783","userCanTopUpAccount(float) [1] 1.1754944E-38","","Fri Mar 20 14:13:49 UTC 2026","passed","Fri Mar 20 14:13:50 UTC 2026","","api.iteration2.DepositMoneyTest","api.iteration2.DepositMoneyTest","userCanTopUpAccount"
"","535","userCanUpdateNameTest()","","Fri Mar 20 14:13:49 UTC 2026","passed","Fri Mar 20 14:13:49 UTC 2026","","api.iteration2.UpdateUsernameTest","api.iteration2.UpdateUsernameTest","userCanUpdateNameTest"
"","1313","useCanTransferMoneyToAnotherUserTest(float, float, String) [2] 5000.0, 5000, Transfer successful","","Fri Mar 20 14:13:52 UTC 2026","passed","Fri Mar 20 14:13:54 UTC 2026","","api.iteration2.TransferMoneyTest","api.iteration2.TransferMoneyTest","useCanTransferMoneyToAnotherUserTest"
"","682","userCanLoginWithCorrectDataTest()","","Fri Mar 20 14:13:40 UTC 2026","passed","Fri Mar 20 14:13:41 UTC 2026","","ui.iteration1.LoginUserTest","ui.iteration1.LoginUserTest","userCanLoginWithCorrectDataTest"
"","2170","userCanMakeTransferToAccountTest(float, float) [1] 1, 1","","Fri Mar 20 14:13:38 UTC 2026","passed","Fri Mar 20 14:13:40 UTC 2026","","ui.iteration2.TransferMoneyTest","ui.iteration2.TransferMoneyTest","userCanMakeTransferToAccountTest"
