"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1624","userCannotUpdateNameToInvalidTest(String) [1] a","","Thu Mar 26 10:12:12 UTC 2026","passed","Thu Mar 26 10:12:13 UTC 2026","","ui.iteration2.UpdateUsernameTest","ui.iteration2.UpdateUsernameTest","userCannotUpdateNameToInvalidTest"
"","779","adminCanCreateUserTest()","","Thu Mar 26 10:12:21 UTC 2026","failed","Thu Mar 26 10:12:22 UTC 2026","","ui.iteration1.CreateUserTest","ui.iteration1.CreateUserTest","adminCanCreateUserTest"
"","623","userCanTopUpAccount(float) [2] 5000","","Thu Mar 26 10:12:29 UTC 2026","passed","Thu Mar 26 10:12:30 UTC 2026","","api.iteration2.DepositMoneyTest","api.iteration2.DepositMoneyTest","userCanTopUpAccount"
"","98","adminCannotCreateUserWithInvalidDataTest(String, String, String, String, List) [3] Abcdeftghjklthjg, Password33%, USER, username, [Username must be between 3 and 15 characters]","","Thu Mar 26 10:12:34 UTC 2026","passed","Thu Mar 26 10:12:34 UTC 2026","","api.iteration1.CreateUserTest","api.iteration1.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","1301","userCanDepositMoneyWithValidSumTest(float) [1] 1","","Thu Mar 26 10:12:14 UTC 2026","passed","Thu Mar 26 10:12:16 UTC 2026","","ui.iteration2.DepositMoneyTest","ui.iteration2.DepositMoneyTest","userCanDepositMoneyWithValidSumTest"
"","845","adminCannotCreateUserWithInvalidDataTest()","","Thu Mar 26 10:12:22 UTC 2026","passed","Thu Mar 26 10:12:23 UTC 2026","","ui.iteration1.CreateUserTest","ui.iteration1.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","534","userCannotUpdateNameToNotValidTest(String, String) [5] New_Name, Name must contain two words with letters only","","Thu Mar 26 10:12:26 UTC 2026","passed","Thu Mar 26 10:12:27 UTC 2026","","api.iteration2.UpdateUsernameTest","api.iteration2.UpdateUsernameTest","userCannotUpdateNameToNotValidTest"
"","590","userCannotLoginWithIncorrectDataTest()","","Thu Mar 26 10:12:20 UTC 2026","failed","Thu Mar 26 10:12:21 UTC 2026","","ui.iteration1.LoginUserTest","ui.iteration1.LoginUserTest","userCannotLoginWithIncorrectDataTest"
"","437","adminCanLoginWithCorrectDataTest()","","Thu Mar 26 10:12:21 UTC 2026","passed","Thu Mar 26 10:12:21 UTC 2026","","ui.iteration1.LoginUserTest","ui.iteration1.LoginUserTest","adminCanLoginWithCorrectDataTest"
"","553","userCannotUpdateNameToNotValidTest(String, String) [3] New Name!, Name must contain two words with letters only","","Thu Mar 26 10:12:25 UTC 2026","passed","Thu Mar 26 10:12:26 UTC 2026","","api.iteration2.UpdateUsernameTest","api.iteration2.UpdateUsernameTest","userCannotUpdateNameToNotValidTest"
"","551","userCannotUpdateNameToNotValidTest(String, String) [4] New Name Zoe, Name must contain two words with letters only","","Thu Mar 26 10:12:26 UTC 2026","passed","Thu Mar 26 10:12:26 UTC 2026","","api.iteration2.UpdateUsernameTest","api.iteration2.UpdateUsernameTest","userCannotUpdateNameToNotValidTest"
"","544","userCannotUpdateNameToNotValidTest(String, String) [7] New Name , Name must contain two words with letters only","","Thu Mar 26 10:12:27 UTC 2026","passed","Thu Mar 26 10:12:28 UTC 2026","","api.iteration2.UpdateUsernameTest","api.iteration2.UpdateUsernameTest","userCannotUpdateNameToNotValidTest"
"","577","userCanCreateAccountTest()","","Thu Mar 26 10:12:23 UTC 2026","passed","Thu Mar 26 10:12:24 UTC 2026","","ui.iteration1.CreateAccountTest","ui.iteration1.CreateAccountTest","userCanCreateAccountTest"
"","353","userCanGenerateAuthTokenTest()","","Thu Mar 26 10:12:32 UTC 2026","passed","Thu Mar 26 10:12:33 UTC 2026","","api.iteration1.LoginUserTest","api.iteration1.LoginUserTest","userCanGenerateAuthTokenTest"
"","2123","userCanMakeTransferToAccountTest(float, float) [1] 1, 1","","Thu Mar 26 10:12:17 UTC 2026","passed","Thu Mar 26 10:12:20 UTC 2026","","ui.iteration2.TransferMoneyTest","ui.iteration2.TransferMoneyTest","userCanMakeTransferToAccountTest"
"","557","userCannotUpdateNameToNotValidTest(String, String) [2] Zoe, Name must contain two words with letters only","","Thu Mar 26 10:12:25 UTC 2026","passed","Thu Mar 26 10:12:25 UTC 2026","","api.iteration2.UpdateUsernameTest","api.iteration2.UpdateUsernameTest","userCannotUpdateNameToNotValidTest"
"","1153","userCannotMakeDepositWithInvalidSumTest(float) [1] 0","","Thu Mar 26 10:12:13 UTC 2026","passed","Thu Mar 26 10:12:14 UTC 2026","","ui.iteration2.DepositMoneyTest","ui.iteration2.DepositMoneyTest","userCannotMakeDepositWithInvalidSumTest"
"","250","adminCanCreateUserWithCorrectDataTest()","","Thu Mar 26 10:12:33 UTC 2026","passed","Thu Mar 26 10:12:33 UTC 2026","","api.iteration1.CreateUserTest","api.iteration1.CreateUserTest","adminCanCreateUserWithCorrectDataTest"
"","526","userCanUpdateNameTest()","","Thu Mar 26 10:12:28 UTC 2026","passed","Thu Mar 26 10:12:28 UTC 2026","","api.iteration2.UpdateUsernameTest","api.iteration2.UpdateUsernameTest","userCanUpdateNameTest"
"","1056","userCannotUpdateNameToNotValidTest(String, String) [1]    , Name must contain two words with letters only","","Thu Mar 26 10:12:24 UTC 2026","passed","Thu Mar 26 10:12:25 UTC 2026","","api.iteration2.UpdateUsernameTest","api.iteration2.UpdateUsernameTest","userCannotUpdateNameToNotValidTest"
"","540","userCannotUpdateNameToNotValidTest(String, String) [6]  New Name, Name must contain two words with letters only","","Thu Mar 26 10:12:27 UTC 2026","passed","Thu Mar 26 10:12:27 UTC 2026","","api.iteration2.UpdateUsernameTest","api.iteration2.UpdateUsernameTest","userCannotUpdateNameToNotValidTest"
