"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","579","userCannotUpdateNameToNotValidTest(String, String) [5] New_Name, Name must contain two words with letters only","","Mon Mar 30 08:47:12 UTC 2026","passed","Mon Mar 30 08:47:13 UTC 2026","","api.iteration2.UpdateUsernameTest","api.iteration2.UpdateUsernameTest","userCannotUpdateNameToNotValidTest"
"","474","adminCannotCreateUserWithInvalidDataTest(String, String, String, String, List) [1]  , Password33%, USER, username, [Username cannot be blank, Username must contain only letters, digits, dashes, underscores, and dots, Username must be between 3 and 15 characters]","","Mon Mar 30 08:47:19 UTC 2026","passed","Mon Mar 30 08:47:19 UTC 2026","","api.iteration1.CreateUserTest","api.iteration1.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","99","adminCanGenerateAuthTokenTest()","","Mon Mar 30 08:47:18 UTC 2026","passed","Mon Mar 30 08:47:18 UTC 2026","","api.iteration1.LoginUserTest","api.iteration1.LoginUserTest","adminCanGenerateAuthTokenTest"
"","900","adminCannotCreateUserWithInvalidDataTest()","","Mon Mar 30 08:47:07 UTC 2026","passed","Mon Mar 30 08:47:08 UTC 2026","","ui.iteration1.CreateUserTest","ui.iteration1.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","703","userCanTopUpAccount(float) [2] 5000","","Mon Mar 30 08:47:09 UTC 2026","passed","Mon Mar 30 08:47:10 UTC 2026","","api.iteration2.DepositMoneyTest","api.iteration2.DepositMoneyTest","userCanTopUpAccount"
"","814","adminCanCreateUserTest()","","Mon Mar 30 08:47:06 UTC 2026","failed","Mon Mar 30 08:47:07 UTC 2026","","ui.iteration1.CreateUserTest","ui.iteration1.CreateUserTest","adminCanCreateUserTest"
"","110","adminCannotCreateUserWithInvalidDataTest(String, String, String, String, List) [3] Abcdeftghjklthjg, Password33%, USER, username, [Username must be between 3 and 15 characters]","","Mon Mar 30 08:47:19 UTC 2026","passed","Mon Mar 30 08:47:19 UTC 2026","","api.iteration1.CreateUserTest","api.iteration1.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","573","userCannotUpdateNameToNotValidTest(String, String) [6]  New Name, Name must contain two words with letters only","","Mon Mar 30 08:47:13 UTC 2026","passed","Mon Mar 30 08:47:13 UTC 2026","","api.iteration2.UpdateUsernameTest","api.iteration2.UpdateUsernameTest","userCannotUpdateNameToNotValidTest"
"","4612","userCannotMakeDepositWithInvalidSumTest(float) [1] 0","","Mon Mar 30 08:46:50 UTC 2026","passed","Mon Mar 30 08:46:55 UTC 2026","","ui.iteration2.DepositMoneyTest","ui.iteration2.DepositMoneyTest","userCannotMakeDepositWithInvalidSumTest"
"","1738","userCanUpdateNameToValidTest(String) [1] Test Testov","","Mon Mar 30 08:46:56 UTC 2026","passed","Mon Mar 30 08:46:58 UTC 2026","","ui.iteration2.UpdateUsernameTest","ui.iteration2.UpdateUsernameTest","userCanUpdateNameToValidTest"
"","582","userCannotUpdateNameToNotValidTest(String, String) [3] New Name!, Name must contain two words with letters only","","Mon Mar 30 08:47:11 UTC 2026","passed","Mon Mar 30 08:47:11 UTC 2026","","api.iteration2.UpdateUsernameTest","api.iteration2.UpdateUsernameTest","userCannotUpdateNameToNotValidTest"
"","126","adminCannotCreateUserWithInvalidDataTest(String, String, String, String, List) [4] Abc%, Password33%, USER, username, [Username must contain only letters, digits, dashes, underscores, and dots]","","Mon Mar 30 08:47:19 UTC 2026","passed","Mon Mar 30 08:47:19 UTC 2026","","api.iteration1.CreateUserTest","api.iteration1.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
