"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1319","useCanTransferMoneyToAnotherUserTest(float, float, String) [1] 1.1754944E-38, 1.1754944E-38, Transfer successful","","Sat Feb 28 06:19:35 UTC 2026","passed","Sat Feb 28 06:19:36 UTC 2026","","api.iteration2.TransferMoneyTest","api.iteration2.TransferMoneyTest","useCanTransferMoneyToAnotherUserTest"
"","30769","userCannotMakeTransferToNotExistingAccount(float, float) [1] 1, 1","","Sat Feb 28 06:15:26 UTC 2026","broken","Sat Feb 28 06:15:56 UTC 2026","","ui.iteration2.TransferMoneyTest","ui.iteration2.TransferMoneyTest","userCannotMakeTransferToNotExistingAccount"
"","30015","adminCannotCreateUserWithInvalidDataTest()","","Sat Feb 28 06:18:28 UTC 2026","broken","Sat Feb 28 06:18:58 UTC 2026","","ui.iteration1.CreateUserTest","ui.iteration1.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","625","userCanTopUpAccount(float) [2] 5000","","Sat Feb 28 06:19:34 UTC 2026","passed","Sat Feb 28 06:19:35 UTC 2026","","api.iteration2.DepositMoneyTest","api.iteration2.DepositMoneyTest","userCanTopUpAccount"
"","33416","userCanUpdateNameToValidTest(String) [1] Test Testov","","Sat Feb 28 06:13:21 UTC 2026","broken","Sat Feb 28 06:13:54 UTC 2026","","ui.iteration2.UpdateUsernameTest","ui.iteration2.UpdateUsernameTest","userCanUpdateNameToValidTest"
"","31044","userCanMakeTransferToAccountTest(float, float) [1] 1, 1","","Sat Feb 28 06:15:56 UTC 2026","broken","Sat Feb 28 06:16:27 UTC 2026","","ui.iteration2.TransferMoneyTest","ui.iteration2.TransferMoneyTest","userCanMakeTransferToAccountTest"
"","104","adminCannotCreateUserWithInvalidDataTest(String, String, String, String, List) [3] Abcdeftghjklthjg, Password33%, USER, username, [Username must be between 3 and 15 characters]","","Sat Feb 28 06:19:38 UTC 2026","passed","Sat Feb 28 06:19:39 UTC 2026","","api.iteration1.CreateUserTest","api.iteration1.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","252","adminCanCreateUserWithCorrectDataTest()","","Sat Feb 28 06:19:38 UTC 2026","passed","Sat Feb 28 06:19:38 UTC 2026","","api.iteration1.CreateUserTest","api.iteration1.CreateUserTest","adminCanCreateUserWithCorrectDataTest"
"","30203","userCanLoginWithCorrectDataTest()","","Sat Feb 28 06:16:27 UTC 2026","broken","Sat Feb 28 06:16:58 UTC 2026","","ui.iteration1.LoginUserTest","ui.iteration1.LoginUserTest","userCanLoginWithCorrectDataTest"
"","1336","useCanTransferMoneyToAnotherUserTest(float, float, String) [2] 5000.0, 5000, Transfer successful","","Sat Feb 28 06:19:36 UTC 2026","passed","Sat Feb 28 06:19:37 UTC 2026","","api.iteration2.TransferMoneyTest","api.iteration2.TransferMoneyTest","useCanTransferMoneyToAnotherUserTest"
"","555","userCannotUpdateNameToNotValidTest(String, String) [3] New Name!, Name must contain two words with letters only","","Sat Feb 28 06:19:30 UTC 2026","passed","Sat Feb 28 06:19:30 UTC 2026","","api.iteration2.UpdateUsernameTest","api.iteration2.UpdateUsernameTest","userCannotUpdateNameToNotValidTest"
"","537","userCannotUpdateNameToNotValidTest(String, String) [7] New Name , Name must contain two words with letters only","","Sat Feb 28 06:19:32 UTC 2026","passed","Sat Feb 28 06:19:33 UTC 2026","","api.iteration2.UpdateUsernameTest","api.iteration2.UpdateUsernameTest","userCannotUpdateNameToNotValidTest"
"","407","adminCannotCreateUserWithInvalidDataTest(String, String, String, String, List) [1]  , Password33%, USER, username, [Username cannot be blank, Username must contain only letters, digits, dashes, underscores, and dots, Username must be between 3 and 15 characters]","","Sat Feb 28 06:19:38 UTC 2026","passed","Sat Feb 28 06:19:38 UTC 2026","","api.iteration1.CreateUserTest","api.iteration1.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","30184","userCannotLoginWithIncorrectDataTest()","","Sat Feb 28 06:16:58 UTC 2026","broken","Sat Feb 28 06:17:28 UTC 2026","","ui.iteration1.LoginUserTest","ui.iteration1.LoginUserTest","userCannotLoginWithIncorrectDataTest"
"","30018","adminCanCreateUserTest()","","Sat Feb 28 06:17:58 UTC 2026","broken","Sat Feb 28 06:18:28 UTC 2026","","ui.iteration1.CreateUserTest","ui.iteration1.CreateUserTest","adminCanCreateUserTest"
