"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","354","userCanGenerateAuthTokenTest()","","Mon Feb 23 10:55:44 UTC 2026","passed","Mon Feb 23 10:55:44 UTC 2026","","api.iteration1.LoginUserTest","api.iteration1.LoginUserTest","userCanGenerateAuthTokenTest"
"","1446","useCanTransferMoneyToAnotherUserTest(float, float, String) [2] 5000.0, 5000, Transfer successful","","Mon Feb 23 10:55:37 UTC 2026","passed","Mon Feb 23 10:55:38 UTC 2026","","api.iteration2.TransferMoneyTest","api.iteration2.TransferMoneyTest","useCanTransferMoneyToAnotherUserTest"
"","100","adminCannotCreateUserWithInvalidDataTest(String, String, String, String, List) [4] Abc%, Password33%, USER, username, [Username must contain only letters, digits, dashes, underscores, and dots]","","Mon Feb 23 10:55:46 UTC 2026","passed","Mon Feb 23 10:55:46 UTC 2026","","api.iteration1.CreateUserTest","api.iteration1.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","536","userCannotUpdateNameToNotValidTest(String, String) [2] Zoe, Name must contain two words with letters only","","Mon Feb 23 10:55:40 UTC 2026","passed","Mon Feb 23 10:55:41 UTC 2026","","api.iteration2.UpdateUsernameTest","api.iteration2.UpdateUsernameTest","userCannotUpdateNameToNotValidTest"
"","523","userCannotUpdateNameToNotValidTest(String, String) [5] New_Name, Name must contain two words with letters only","","Mon Feb 23 10:55:42 UTC 2026","passed","Mon Feb 23 10:55:42 UTC 2026","","api.iteration2.UpdateUsernameTest","api.iteration2.UpdateUsernameTest","userCannotUpdateNameToNotValidTest"
"","30178","userCanLoginWithCorrectDataTest()","","Mon Feb 23 10:58:50 UTC 2026","broken","Mon Feb 23 10:59:20 UTC 2026","","ui.iteration1.LoginUserTest","ui.iteration1.LoginUserTest","userCanLoginWithCorrectDataTest"
"","30270","userCannotUpdateNameToInvalidTest(String) [1] a","","Mon Feb 23 10:58:20 UTC 2026","broken","Mon Feb 23 10:58:50 UTC 2026","","ui.iteration2.UpdateUsernameTest","ui.iteration2.UpdateUsernameTest","userCannotUpdateNameToInvalidTest"
"","538","userCannotUpdateNameToNotValidTest(String, String) [6]  New Name, Name must contain two words with letters only","","Mon Feb 23 10:55:42 UTC 2026","passed","Mon Feb 23 10:55:43 UTC 2026","","api.iteration2.UpdateUsernameTest","api.iteration2.UpdateUsernameTest","userCannotUpdateNameToNotValidTest"
"","536","adminCannotCreateUserWithInvalidDataTest(String, String, String, String, List) [1]  , Password33%, USER, username, [Username cannot be blank, Username must contain only letters, digits, dashes, underscores, and dots, Username must be between 3 and 15 characters]","","Mon Feb 23 10:55:45 UTC 2026","passed","Mon Feb 23 10:55:45 UTC 2026","","api.iteration1.CreateUserTest","api.iteration1.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","664","userCanTopUpAccount(float) [2] 5000","","Mon Feb 23 10:55:39 UTC 2026","passed","Mon Feb 23 10:55:40 UTC 2026","","api.iteration2.DepositMoneyTest","api.iteration2.DepositMoneyTest","userCanTopUpAccount"
"","535","userCannotUpdateNameToNotValidTest(String, String) [3] New Name!, Name must contain two words with letters only","","Mon Feb 23 10:55:41 UTC 2026","passed","Mon Feb 23 10:55:41 UTC 2026","","api.iteration2.UpdateUsernameTest","api.iteration2.UpdateUsernameTest","userCannotUpdateNameToNotValidTest"
