"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3848","userCanCreateAccountTest()","","Thu Apr 09 14:29:52 UTC 2026","passed","Thu Apr 09 14:29:55 UTC 2026","","api.iteration1.CreateAccountTest","api.iteration1.CreateAccountTest","userCanCreateAccountTest"
"","3163","adminCannotCreateUserWithInvalidDataTest(String, String, String, String, List) [1]  , Password33%, USER, username, [Username cannot be blank, Username must contain only letters, digits, dashes, underscores, and dots, Username must be between 3 and 15 characters]","","Thu Apr 09 14:29:45 UTC 2026","passed","Thu Apr 09 14:29:48 UTC 2026","","api.iteration1.CreateUserTest","api.iteration1.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","837","userCannotUpdateNameToNotValidTest(String, String) [6]  New Name, Name must contain two words with letters only","","Thu Apr 09 14:29:59 UTC 2026","passed","Thu Apr 09 14:30:00 UTC 2026","","api.iteration2.UpdateUsernameTest","api.iteration2.UpdateUsernameTest","userCannotUpdateNameToNotValidTest"
"","1955","userCannotMakeDepositWithInvalidSumTest(float) [1] 0","","Thu Apr 09 14:30:03 UTC 2026","passed","Thu Apr 09 14:30:05 UTC 2026","","ui.iteration2.DepositMoneyTest","ui.iteration2.DepositMoneyTest","userCannotMakeDepositWithInvalidSumTest"
"","2680","userCannotUpdateNameToNotValidTest(String, String) [1]    , Name must contain two words with letters only","","Thu Apr 09 14:29:57 UTC 2026","passed","Thu Apr 09 14:29:59 UTC 2026","","api.iteration2.UpdateUsernameTest","api.iteration2.UpdateUsernameTest","userCannotUpdateNameToNotValidTest"
"","4524","userCanLoginWithCorrectDataTest()","","Thu Apr 09 14:29:48 UTC 2026","passed","Thu Apr 09 14:29:53 UTC 2026","","ui.iteration1.LoginUserTest","ui.iteration1.LoginUserTest","userCanLoginWithCorrectDataTest"
"","1042","userCannotUpdateNameToNotValidTest(String, String) [5] New_Name, Name must contain two words with letters only","","Thu Apr 09 14:30:01 UTC 2026","passed","Thu Apr 09 14:30:02 UTC 2026","","api.iteration2.UpdateUsernameTest","api.iteration2.UpdateUsernameTest","userCannotUpdateNameToNotValidTest"
"","308","adminCanGenerateAuthTokenTest()","","Thu Apr 09 14:29:55 UTC 2026","passed","Thu Apr 09 14:29:56 UTC 2026","","api.iteration1.LoginUserTest","api.iteration1.LoginUserTest","adminCanGenerateAuthTokenTest"
"","10053","userCannotUpdateNameToInvalidTest(String) [1] a","","Thu Apr 09 14:29:45 UTC 2026","passed","Thu Apr 09 14:29:55 UTC 2026","","ui.iteration2.UpdateUsernameTest","ui.iteration2.UpdateUsernameTest","userCannotUpdateNameToInvalidTest"
"","3516","userCanUpdateNameTest()","","Thu Apr 09 14:29:56 UTC 2026","passed","Thu Apr 09 14:29:59 UTC 2026","","api.iteration2.UpdateUsernameTest","api.iteration2.UpdateUsernameTest","userCanUpdateNameTest"
"","5534","userCannotLoginWithIncorrectDataTest()","","Thu Apr 09 14:29:50 UTC 2026","passed","Thu Apr 09 14:29:56 UTC 2026","","ui.iteration1.LoginUserTest","ui.iteration1.LoginUserTest","userCannotLoginWithIncorrectDataTest"
"","5618","adminCannotCreateUserWithInvalidDataTest()","","Thu Apr 09 14:29:53 UTC 2026","passed","Thu Apr 09 14:29:58 UTC 2026","","ui.iteration1.CreateUserTest","ui.iteration1.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","5076","adminCanCreateUserTest()","","Thu Apr 09 14:29:56 UTC 2026","passed","Thu Apr 09 14:30:01 UTC 2026","","ui.iteration1.CreateUserTest","ui.iteration1.CreateUserTest","adminCanCreateUserTest"
"","603","userCanTopUpAccount(float) [1] 0.01","","Thu Apr 09 14:30:09 UTC 2026","passed","Thu Apr 09 14:30:10 UTC 2026","","api.iteration2.DepositMoneyTest","api.iteration2.DepositMoneyTest","userCanTopUpAccount"
"","514","adminCannotCreateUserWithInvalidDataTest(String, String, String, String, List) [4] Abc%, Password33%, USER, username, [Username must contain only letters, digits, dashes, underscores, and dots]","","Thu Apr 09 14:29:49 UTC 2026","passed","Thu Apr 09 14:29:50 UTC 2026","","api.iteration1.CreateUserTest","api.iteration1.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","7335","userCanCreateAccountTest()","","Thu Apr 09 14:29:49 UTC 2026","passed","Thu Apr 09 14:29:57 UTC 2026","","ui.iteration1.CreateAccountTest","ui.iteration1.CreateAccountTest","userCanCreateAccountTest"
"","563","adminCannotCreateUserWithInvalidDataTest(String, String, String, String, List) [3] Abcdeftghjklthjg, Password33%, USER, username, [Username must be between 3 and 15 characters]","","Thu Apr 09 14:29:49 UTC 2026","passed","Thu Apr 09 14:29:49 UTC 2026","","api.iteration1.CreateUserTest","api.iteration1.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","993","userCannotUpdateNameToNotValidTest(String, String) [2] Zoe, Name must contain two words with letters only","","Thu Apr 09 14:29:59 UTC 2026","passed","Thu Apr 09 14:30:00 UTC 2026","","api.iteration2.UpdateUsernameTest","api.iteration2.UpdateUsernameTest","userCannotUpdateNameToNotValidTest"
"","1442","useCanTransferMoneyToAnotherUserTest(float, float, String) [1] 0.01, 0.01, Transfer successful","","Thu Apr 09 14:30:07 UTC 2026","passed","Thu Apr 09 14:30:08 UTC 2026","","api.iteration2.TransferMoneyTest","api.iteration2.TransferMoneyTest","useCanTransferMoneyToAnotherUserTest"
"","2721","userCannotUpdateNameToNotValidTest(String, String) [3] New Name!, Name must contain two words with letters only","","Thu Apr 09 14:29:57 UTC 2026","passed","Thu Apr 09 14:29:59 UTC 2026","","api.iteration2.UpdateUsernameTest","api.iteration2.UpdateUsernameTest","userCannotUpdateNameToNotValidTest"
"","1200","userCannotUpdateNameToNotValidTest(String, String) [7] New Name , Name must contain two words with letters only","","Thu Apr 09 14:30:00 UTC 2026","passed","Thu Apr 09 14:30:01 UTC 2026","","api.iteration2.UpdateUsernameTest","api.iteration2.UpdateUsernameTest","userCannotUpdateNameToNotValidTest"
"","3881","adminCanLoginWithCorrectDataTest()","","Thu Apr 09 14:29:48 UTC 2026","passed","Thu Apr 09 14:29:52 UTC 2026","","ui.iteration1.LoginUserTest","ui.iteration1.LoginUserTest","adminCanLoginWithCorrectDataTest"
