"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3213","userCannotUpdateNameToNotValidTest(String, String) [3] New Name!, Name must contain two words with letters only","","Fri Apr 10 08:16:33 UTC 2026","passed","Fri Apr 10 08:16:36 UTC 2026","","api.iteration2.UpdateUsernameTest","api.iteration2.UpdateUsernameTest","userCannotUpdateNameToNotValidTest"
"","3820","adminCannotCreateUserWithInvalidDataTest(String, String, String, String, List) [1]  , Password33%, USER, username, [Username cannot be blank, Username must contain only letters, digits, dashes, underscores, and dots, Username must be between 3 and 15 characters]","","Fri Apr 10 08:16:21 UTC 2026","passed","Fri Apr 10 08:16:25 UTC 2026","","api.iteration1.CreateUserTest","api.iteration1.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","1309","useCanTransferMoneyToAnotherUserTest(float, float, String) [2] 5000.0, 5000, Transfer successful","","Fri Apr 10 08:16:45 UTC 2026","passed","Fri Apr 10 08:16:46 UTC 2026","","api.iteration2.TransferMoneyTest","api.iteration2.TransferMoneyTest","useCanTransferMoneyToAnotherUserTest"
"","8126","userCanLoginWithCorrectDataTest()","","Fri Apr 10 08:16:26 UTC 2026","passed","Fri Apr 10 08:16:34 UTC 2026","","ui.iteration1.LoginUserTest","ui.iteration1.LoginUserTest","userCanLoginWithCorrectDataTest"
"","2601","adminCanCreateUserWithCorrectDataTest()","","Fri Apr 10 08:16:28 UTC 2026","passed","Fri Apr 10 08:16:30 UTC 2026","","api.iteration1.CreateUserTest","api.iteration1.CreateUserTest","adminCanCreateUserWithCorrectDataTest"
"","3240","userCannotUpdateNameToNotValidTest(String, String) [1]    , Name must contain two words with letters only","","Fri Apr 10 08:16:33 UTC 2026","passed","Fri Apr 10 08:16:36 UTC 2026","","api.iteration2.UpdateUsernameTest","api.iteration2.UpdateUsernameTest","userCannotUpdateNameToNotValidTest"
"","1497","useCanTransferMoneyToAnotherUserTest(float, float, String) [1] 0.01, 0.01, Transfer successful","","Fri Apr 10 08:16:43 UTC 2026","passed","Fri Apr 10 08:16:45 UTC 2026","","api.iteration2.TransferMoneyTest","api.iteration2.TransferMoneyTest","useCanTransferMoneyToAnotherUserTest"
"","483","adminCannotCreateUserWithInvalidDataTest(String, String, String, String, List) [3] Abcdeftghjklthjg, Password33%, USER, username, [Username must be between 3 and 15 characters]","","Fri Apr 10 08:16:26 UTC 2026","passed","Fri Apr 10 08:16:27 UTC 2026","","api.iteration1.CreateUserTest","api.iteration1.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","1119","adminCannotCreateUserWithInvalidDataTest(String, String, String, String, List) [4] Abc%, Password33%, USER, username, [Username must contain only letters, digits, dashes, underscores, and dots]","","Fri Apr 10 08:16:27 UTC 2026","passed","Fri Apr 10 08:16:28 UTC 2026","","api.iteration1.CreateUserTest","api.iteration1.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","612","userCanTopUpAccount(float) [1] 0.01","","Fri Apr 10 08:16:46 UTC 2026","passed","Fri Apr 10 08:16:47 UTC 2026","","api.iteration2.DepositMoneyTest","api.iteration2.DepositMoneyTest","userCanTopUpAccount"
"","1011","userCannotUpdateNameToNotValidTest(String, String) [5] New_Name, Name must contain two words with letters only","","Fri Apr 10 08:16:36 UTC 2026","passed","Fri Apr 10 08:16:37 UTC 2026","","api.iteration2.UpdateUsernameTest","api.iteration2.UpdateUsernameTest","userCannotUpdateNameToNotValidTest"
"","1063","userCannotUpdateNameToNotValidTest(String, String) [6]  New Name, Name must contain two words with letters only","","Fri Apr 10 08:16:36 UTC 2026","passed","Fri Apr 10 08:16:37 UTC 2026","","api.iteration2.UpdateUsernameTest","api.iteration2.UpdateUsernameTest","userCannotUpdateNameToNotValidTest"
"","1863","userCanGenerateAuthTokenTest()","","Fri Apr 10 08:16:34 UTC 2026","passed","Fri Apr 10 08:16:36 UTC 2026","","api.iteration1.LoginUserTest","api.iteration1.LoginUserTest","userCanGenerateAuthTokenTest"
"","821","userCannotUpdateNameToNotValidTest(String, String) [7] New Name , Name must contain two words with letters only","","Fri Apr 10 08:16:37 UTC 2026","passed","Fri Apr 10 08:16:38 UTC 2026","","api.iteration2.UpdateUsernameTest","api.iteration2.UpdateUsernameTest","userCannotUpdateNameToNotValidTest"
"","4155","adminCanLoginWithCorrectDataTest()","","Fri Apr 10 08:16:25 UTC 2026","passed","Fri Apr 10 08:16:29 UTC 2026","","ui.iteration1.LoginUserTest","ui.iteration1.LoginUserTest","adminCanLoginWithCorrectDataTest"
"","1294","userCannotUpdateNameToNotValidTest(String, String) [4] New Name Zoe, Name must contain two words with letters only","","Fri Apr 10 08:16:36 UTC 2026","passed","Fri Apr 10 08:16:38 UTC 2026","","api.iteration2.UpdateUsernameTest","api.iteration2.UpdateUsernameTest","userCannotUpdateNameToNotValidTest"
"","1976","userCannotMakeDepositWithInvalidSumTest(float) [1] 0","","Fri Apr 10 08:16:39 UTC 2026","passed","Fri Apr 10 08:16:41 UTC 2026","","ui.iteration2.DepositMoneyTest","ui.iteration2.DepositMoneyTest","userCannotMakeDepositWithInvalidSumTest"
"","13655","userCannotMakeTransferToNotExistingAccount(float, float) [1] 1, 1","","Fri Apr 10 08:16:21 UTC 2026","passed","Fri Apr 10 08:16:35 UTC 2026","","ui.iteration2.TransferMoneyTest","ui.iteration2.TransferMoneyTest","userCannotMakeTransferToNotExistingAccount"
"","599","userCanTopUpAccount(float) [2] 5000","","Fri Apr 10 08:16:47 UTC 2026","passed","Fri Apr 10 08:16:47 UTC 2026","","api.iteration2.DepositMoneyTest","api.iteration2.DepositMoneyTest","userCanTopUpAccount"
"","7386","adminCannotCreateUserWithInvalidDataTest()","","Fri Apr 10 08:16:26 UTC 2026","passed","Fri Apr 10 08:16:33 UTC 2026","","ui.iteration1.CreateUserTest","ui.iteration1.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","12274","userCannotUpdateNameToInvalidTest(String) [1] a","","Fri Apr 10 08:16:21 UTC 2026","passed","Fri Apr 10 08:16:34 UTC 2026","","ui.iteration2.UpdateUsernameTest","ui.iteration2.UpdateUsernameTest","userCannotUpdateNameToInvalidTest"
"","4369","userCanMakeTransferToAccountTest(float, float) [1] 1, 1","","Fri Apr 10 08:16:35 UTC 2026","passed","Fri Apr 10 08:16:39 UTC 2026","","ui.iteration2.TransferMoneyTest","ui.iteration2.TransferMoneyTest","userCanMakeTransferToAccountTest"
