"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","535","userCannotUpdateNameToNotValidTest(String, String) [6]  New Name, Name must contain two words with letters only","","Wed Feb 04 15:53:38 UTC 2026","passed","Wed Feb 04 15:53:39 UTC 2026","","api.iteration2.UpdateUsernameTest","api.iteration2.UpdateUsernameTest","userCannotUpdateNameToNotValidTest"
"","582","userCannotUpdateNameToNotValidTest(String, String) [1]    , Name must contain two words with letters only","","Wed Feb 04 15:53:36 UTC 2026","passed","Wed Feb 04 15:53:36 UTC 2026","","api.iteration2.UpdateUsernameTest","api.iteration2.UpdateUsernameTest","userCannotUpdateNameToNotValidTest"
"","104","adminCannotCreateUserWithInvalidDataTest(String, String, String, String, List) [3] Abcdeftghjklthjg, Password33%, USER, username, [Username must be between 3 and 15 characters]","","Wed Feb 04 15:53:42 UTC 2026","passed","Wed Feb 04 15:53:42 UTC 2026","","api.iteration1.CreateUserTest","api.iteration1.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","443","userCanCreateAccountTest()","","Wed Feb 04 15:53:40 UTC 2026","passed","Wed Feb 04 15:53:41 UTC 2026","","api.iteration1.CreateAccountTest","api.iteration1.CreateAccountTest","userCanCreateAccountTest"
"","670","userCanTopUpAccount(float) [2] 5000","","Wed Feb 04 15:53:35 UTC 2026","passed","Wed Feb 04 15:53:36 UTC 2026","","api.iteration2.DepositMoneyTest","api.iteration2.DepositMoneyTest","userCanTopUpAccount"
"","257","adminCanCreateUserWithCorrectDataTest()","","Wed Feb 04 15:53:41 UTC 2026","passed","Wed Feb 04 15:53:41 UTC 2026","","api.iteration1.CreateUserTest","api.iteration1.CreateUserTest","adminCanCreateUserWithCorrectDataTest"
"","521","userCannotUpdateNameToNotValidTest(String, String) [7] New Name , Name must contain two words with letters only","","Wed Feb 04 15:53:39 UTC 2026","passed","Wed Feb 04 15:53:39 UTC 2026","","api.iteration2.UpdateUsernameTest","api.iteration2.UpdateUsernameTest","userCannotUpdateNameToNotValidTest"
"","525","userCannotUpdateNameToNotValidTest(String, String) [5] New_Name, Name must contain two words with letters only","","Wed Feb 04 15:53:38 UTC 2026","passed","Wed Feb 04 15:53:38 UTC 2026","","api.iteration2.UpdateUsernameTest","api.iteration2.UpdateUsernameTest","userCannotUpdateNameToNotValidTest"
"","553","userCannotUpdateNameToNotValidTest(String, String) [3] New Name!, Name must contain two words with letters only","","Wed Feb 04 15:53:37 UTC 2026","passed","Wed Feb 04 15:53:37 UTC 2026","","api.iteration2.UpdateUsernameTest","api.iteration2.UpdateUsernameTest","userCannotUpdateNameToNotValidTest"
"","91","adminCanGenerateAuthTokenTest()","","Wed Feb 04 15:53:40 UTC 2026","passed","Wed Feb 04 15:53:40 UTC 2026","","api.iteration1.LoginUserTest","api.iteration1.LoginUserTest","adminCanGenerateAuthTokenTest"
